Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;
AFV04;Estrada Excelsior;02.07.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C6;N;N;0;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C3;P;N;19;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C3;P;N;19;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C3;P;N;19;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C4;P;N;19;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C4;P;N;19;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C4;P;N;19;0;0;0;N;
AFV10a;Banheira;02.07.2018;C7;N;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C8;S;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C9;N;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C10;S;N;0;0;0;0;S;
AFV04;Estrada Excelsior;20.04.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C8;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C8;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C8;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C8;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C8;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C8;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C8;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C8;D;S;21;0;0;0;S;
AFV09;Cercado Acima;02.07.2018;C4;P;N;19;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C4;P;N;19;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C5;P;N;9;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C6;P;N;7;0;0;0;S;
AFV13;Centro de Visitantes;02.07.2018;C9;D;S;41.3;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C6;P;N;7;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C6;P;N;7;0;0;0;N;
AFV08;Cercado;02.07.2018;C2;S;N;16;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C6;P;N;7;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C7;P;N;8;0;0;0;S;
AFV08;Cercado;02.07.2018;C5;D;S;51;8.5;0;0;N;
AFV09;Cercado Acima;14.06.2018;C7;P;N;8;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C7;P;N;8;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C7;P;N;8;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C8;P;N;11;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C8;P;N;11;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C1;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C2;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C3;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C4;D;S;22;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C5;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C6;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C7;D;S;8;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C8;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C9;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C10;D;S;12;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C8;S;N;0;0;0;0;S;
AFV04;Estrada Excelsior;01.08.2018;C9;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C9;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C9;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C9;S;N;0;0;0;0;S;
AFV09;Cercado Acima;14.06.2018;C8;P;N;11;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C8;P;N;11;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C8;P;N;11;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C9;P;N;8;0;0;0;S;
AFV09;Cercado Acima;14.06.2018;C9;P;N;8;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C9;P;N;8;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C9;P;N;8;0;0;0;N;
AFV20;Grutas;14.06.2018;C1;P;N;4;0;0;0;S;
AFV20;Grutas;02.07.2018;C1;P;N;4;0;0;0;N;
AFV20;Grutas;01.08.2018;C1;P;N;4;0;0;0;N;
AFV16a;Saida;02.07.2018;C1;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C2;D;S;16;0;0;0;N;
AFV16a;Saida;02.07.2018;C3;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C4;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C5;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C6;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C7;S;N;0;0;0;0;N;
AFV20;Grutas;14.06.2018;C10;P;N;11;0;0;0;S;
AFV16a;Saida;02.07.2018;C9;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C10;S;N;79;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C10;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C1;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C2;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C3;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C4;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C5;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C6;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C7;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C8;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C9;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;02.07.2018;C10;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C1;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C2;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C3;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C4;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C5;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C6;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C7;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C8;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C9;N;N;0;0;0;0;N;
AFV15;Cova da Onca;02.07.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C2;D;S;8.7;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C2;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C1;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C2;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C3;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C4;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C5;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C6;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C7;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C8;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C9;N;N;0;0;0;0;N;
AFV19;Cascatinha;02.07.2018;C10;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C1;S;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C2;S;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C3;S;N;0;0;0;0;N;
AFV20;Grutas;02.07.2018;C10;P;N;11;0;0;0;N;
AFV20;Grutas;01.08.2018;C10;P;N;11;0;0;0;N;
AFV20;Grutas;14.06.2018;C3;P;N;0;0;0;0;S;
AFV20;Grutas;02.07.2018;C3;P;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C8;S;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C9;S;N;0;0;0;0;N;
AFV20;Grutas;01.08.2018;C3;P;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C2;D;S;8.7;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C2;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C2;D;S;8.7;0;0;0;S;
AFV01;Restaurante Acima;16.05.2018;C2;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C2;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C2;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C2;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C3;N;N;12;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C3;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C3;N;N;12;0;0;0;N;
AFV20;Grutas;14.06.2018;C4;P;N;7;0;0;0;S;
AFV20;Grutas;01.08.2018;C2;S;N;0;0;0;0;N;
AFV20;Grutas;02.07.2018;C4;P;N;7;0;0;0;N;
AFV20;Grutas;01.08.2018;C4;P;N;7;0;0;0;N;
AFV20;Grutas;14.06.2018;C5;P;N;0;0;0;0;S;
AFV20;Grutas;02.07.2018;C5;P;N;0;0;0;0;N;
AFV20;Grutas;01.08.2018;C7;S;N;0;0;0;0;N;
AFV20;Grutas;01.08.2018;C5;P;N;0;0;0;0;N;
AFV20;Grutas;01.08.2018;C9;S;N;0;0;0;0;N;
AFV20;Grutas;14.06.2018;C6;P;N;7;0;0;0;S;
AFV06;Muro;01.08.2018;C1;N;N;0;0;0;0;N;
AFV06;Muro;01.08.2018;C2;N;N;0;0;0;0;N;
AFV06;Muro;01.08.2018;C3;N;N;0;0;0;0;N;
AFV06;Muro;01.08.2018;C4;N;N;0;0;0;0;N;
AFV20;Grutas;02.07.2018;C6;P;N;7;0;0;0;N;
AFV20;Grutas;01.08.2018;C6;P;N;7;0;0;0;N;
AFV06;Muro;01.08.2018;C7;N;N;0;0;0;0;N;
AFV06;Muro;01.08.2018;C8;N;N;0;0;0;0;N;
AFV20;Grutas;14.06.2018;C8;P;N;0;0;0;0;S;
AFV20;Grutas;02.07.2018;C8;P;N;0;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C3;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C3;N;N;12;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C3;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C3;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C3;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C3;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C4;N;N;8.7;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C4;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C4;N;N;8.7;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C4;N;N;0;0;0;0;N;
AFV20;Grutas;01.08.2018;C8;P;N;0;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C10;P;N;4;0;0;0;S;
AFV07;Lago das Fadas;02.07.2018;C10;P;N;4;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C10;P;N;4;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C4;P;N;6;0;0;0;S;
AFV07;Lago das Fadas;02.07.2018;C4;P;N;6;0;0;0;N;
AFV10a;Banheira;01.08.2018;C7;N;N;0;0;0;0;N;
AFV10a;Banheira;01.08.2018;C8;S;N;0;0;0;0;N;
AFV10a;Banheira;01.08.2018;C9;N;N;0;0;0;0;N;
AFV10a;Banheira;01.08.2018;C10;S;N;0;0;0;0;S;
AFV01;Restaurante Acima;14.06.2018;C4;N;N;8.7;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C4;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C4;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C4;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C4;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C5;D;S;12;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C5;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C5;D;S;12;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C5;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C5;D;S;12;0;0;0;S;
AFV01;Restaurante Acima;16.05.2018;C5;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C5;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C5;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C5;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C6;S;N;8.7;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C6;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C6;S;N;8.7;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C6;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C6;S;N;8.7;0;0;0;S;
AFV01;Restaurante Acima;16.05.2018;C6;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C4;P;N;6;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C5;P;N;3;0;0;0;S;
AFV07;Lago das Fadas;02.07.2018;C5;P;N;3;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C5;P;N;3;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C6;P;N;0;0;0;0;S;
AFV07;Lago das Fadas;02.07.2018;C6;P;N;0;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C6;P;N;0;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C7;P;N;7;0;0;0;S;
AFV13;Centro de Visitantes;01.08.2018;C9;D;S;41.3;0;0;0;N;
AFV07;Lago das Fadas;02.07.2018;C7;P;N;7;0;0;0;N;
AFV07;Lago das Fadas;01.08.2018;C7;P;N;7;0;0;0;N;
AFV08;Cercado;01.08.2018;C2;S;N;16;0;0;0;N;
AFV06;Muro;02.07.2018;C10;P;N;0;0;0;0;S;
AFV06;Muro;01.08.2018;C10;P;N;0;0;0;0;N;
AFV08;Cercado;01.08.2018;C5;D;S;51;8.5;0;0;N;
AFV06;Muro;30.05.2018;C5;P;N;0;0;0;0;S;
AFV06;Muro;14.06.2018;C5;P;N;0;0;0;0;N;
AFV06;Muro;02.07.2018;C5;P;N;0;0;0;0;N;
AFV06;Muro;01.08.2018;C5;P;N;0;0;0;0;N;
AFV06;Muro;30.05.2018;C6;P;N;9;0;0;0;S;
AFV03;Circuito Mylena;01.08.2018;C1;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C2;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C3;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C4;D;S;22;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C5;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C6;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C7;D;S;8;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C8;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C9;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;01.08.2018;C10;D;S;12;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C6;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C6;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C6;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C7;N;N;12;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C7;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C7;N;N;12;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C7;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C7;N;N;12;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C7;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C7;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C6;P;N;9;0;0;0;N;
AFV06;Muro;02.07.2018;C6;P;N;9;0;0;0;N;
AFV06;Muro;01.08.2018;C6;P;N;9;0;0;0;N;
AFV06;Muro;02.07.2018;C9;P;N;11;0;0;0;S;
AFV06;Muro;01.08.2018;C9;P;N;11;0;0;0;N;
AFV16a;Saida;01.08.2018;C2;P;S;16;0;0;0;S;
AFV16a;Saida;09.05.2018;C8;P;N;23;0;0;0;S;
AFV16a;Saida;16.05.2018;C8;P;N;23;0;0;0;N;
AFV16a;Saida;30.05.2018;C8;P;N;23;0;0;0;N;
AFV16a;Saida;14.06.2018;C8;P;N;23;0;0;0;N;
AFV16a;Saida;01.08.2018;C1;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C8;P;N;23;0;0;0;N;
AFV16a;Saida;01.08.2018;C3;S;N;0;0;0;0;N;
AFV16a;Saida;01.08.2018;C4;S;N;0;0;0;0;N;
AFV16a;Saida;01.08.2018;C5;S;N;0;0;0;0;N;
AFV16a;Saida;01.08.2018;C6;S;N;0;0;0;0;N;
AFV16a;Saida;01.08.2018;C7;S;N;0;0;0;0;N;
AFV16a;Saida;01.08.2018;C8;P;N;23;0;0;0;N;
AFV16a;Saida;01.08.2018;C9;S;N;0;0;0;0;N;
AFV16a;Saida;01.08.2018;C10;S;N;79;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C7;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C7;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C8;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C1;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C2;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C3;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C4;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C5;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C6;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C7;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C8;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C9;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;01.08.2018;C10;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C1;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C2;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C3;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C4;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C5;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C6;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C7;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C8;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C9;N;N;0;0;0;0;N;
AFV15;Cova da Onca;01.08.2018;C10;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C8;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C9;S;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C9;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C9;S;N;0;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C9;D;S;17;0;0;0;S;
AFV01;Restaurante Acima;14.06.2018;C9;S;N;0;0;0;0;S;
AFV01;Restaurante Acima;16.05.2018;C9;D;N;17;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C9;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;24.04.2018;C9;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;30.05.2018;C9;D;N;17;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C1;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C2;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C3;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C4;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C5;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C6;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C7;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C8;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C9;N;N;0;0;0;0;N;
AFV19;Cascatinha;01.08.2018;C10;N;N;0;0;0;0;N;
