Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca
AFV04;Estrada Excelsior;18.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C10;P;N;12.4;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C2;P;N;12.4;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C3;P;N;10.1;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C5;D;S;12.9;0;0;0;S
AFV04;Estrada Excelsior;29.06.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C6;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C7;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C8;D;N;2.3;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C8;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C8;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C8;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C8;N;N;0;2;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C8;D;N;2.3;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C8;N;N;0;2;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C8;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C8;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C8;N;N;0;2;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C9;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C9;N;N;0;0;0;0;N
AFV05b;Banheiro;01.06.2017;C1;P;N;12.5;0;0;0;N
AFV05b;Banheiro;05.05.2017;C1;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C1;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C1;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C1;P;N;12.5;0;0;0;N
AFV05b;Banheiro;15.06.2017;C1;P;N;12.5;0;0;0;N
AFV05b;Banheiro;15.08.2017;C1;P;N;12.5;0;0;0;N
AFV05b;Banheiro;18.05.2017;C1;P;N;12.5;0;0;0;S
AFV05b;Banheiro;25.05.2017;C1;P;N;12.5;0;0;0;N
AFV05b;Banheiro;29.06.2017;C1;P;N;12.5;0;0;0;N
AFV05b;Banheiro;01.06.2017;C10;P;N;14.6;0;0;0;N
AFV05b;Banheiro;05.05.2017;C10;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C10;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C10;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C10;P;N;14.6;0;0;0;N
AFV05b;Banheiro;15.06.2017;C10;P;N;14.6;0;0;0;N
AFV05b;Banheiro;15.08.2017;C10;P;N;14.6;0;0;0;N
AFV05b;Banheiro;18.05.2017;C10;P;N;14.6;0;0;0;S
AFV05b;Banheiro;25.05.2017;C10;P;N;14.6;0;0;0;N
AFV05b;Banheiro;29.06.2017;C10;P;N;14.6;0;0;0;N
AFV05b;Banheiro;01.06.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;05.05.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;15.06.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;15.08.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;18.05.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;25.05.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;29.06.2017;C2;N;N;0;0;0;0;N
AFV05b;Banheiro;01.06.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;05.05.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;15.06.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;15.08.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;18.05.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;25.05.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;29.06.2017;C3;N;N;0;0;0;0;N
AFV05b;Banheiro;01.06.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;05.05.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;15.06.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;15.08.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;18.05.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;25.05.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;29.06.2017;C4;N;N;0;0;0;0;N
AFV05b;Banheiro;01.06.2017;C5;P;N;12.5;0;0;0;N
AFV05b;Banheiro;05.05.2017;C5;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C5;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C5;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C5;P;N;12.5;0;0;0;N
AFV05b;Banheiro;15.06.2017;C5;P;N;12.5;0;0;0;N
AFV05b;Banheiro;15.08.2017;C5;P;N;12.5;0;0;0;N
AFV05b;Banheiro;18.05.2017;C5;P;N;12.5;0;0;0;S
AFV05b;Banheiro;25.05.2017;C5;P;N;12.5;0;0;0;N
AFV05b;Banheiro;29.06.2017;C5;P;N;12.5;0;0;0;N
AFV05b;Banheiro;01.06.2017;C6;P;N;12.6;0;0;0;N
AFV05b;Banheiro;05.05.2017;C6;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C6;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C6;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C6;P;N;12.6;0;0;0;N
AFV05b;Banheiro;15.06.2017;C6;P;N;12.6;0;0;0;N
AFV05b;Banheiro;15.08.2017;C6;P;N;12.6;0;0;0;N
AFV05b;Banheiro;18.05.2017;C6;P;N;12.6;0;0;0;S
AFV05b;Banheiro;25.05.2017;C6;P;N;12.6;0;0;0;N
AFV05b;Banheiro;29.06.2017;C6;P;N;12.6;0;0;0;N
AFV05b;Banheiro;01.06.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;05.05.2017;C7;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C7;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C7;P;N;14.3;0;0;0;S
AFV05b;Banheiro;13.07.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;15.06.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;15.08.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;18.05.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;25.05.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;29.06.2017;C7;P;N;14.3;0;0;0;N
AFV05b;Banheiro;01.06.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;05.05.2017;C8;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C8;S;N;3.6;0;0;0;S
AFV05b;Banheiro;11.05.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;13.07.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;15.06.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;15.08.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;18.05.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;25.05.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;29.06.2017;C8;S;N;3.6;0;0;0;N
AFV05b;Banheiro;01.06.2017;C9;P;N;12.5;0;0;0;N
AFV05b;Banheiro;05.05.2017;C9;N;N;0;0;0;0;N
AFV05b;Banheiro;07.05.2017;C9;N;N;0;0;0;0;N
AFV05b;Banheiro;11.05.2017;C9;N;N;0;0;0;0;N
AFV05b;Banheiro;13.07.2017;C9;P;N;12.5;0;0;0;N
AFV05b;Banheiro;15.06.2017;C9;P;N;12.5;0;0;0;N
AFV05b;Banheiro;15.08.2017;C9;P;N;12.5;0;0;0;N
AFV05b;Banheiro;18.05.2017;C9;P;N;12.5;0;0;0;S
AFV05b;Banheiro;25.05.2017;C9;P;N;12.5;0;0;0;N
AFV05b;Banheiro;29.06.2017;C9;P;N;12.5;0;0;0;N
AFV06;Muro;01.06.2017;C1;D;N;3.2;0;0;0;N
AFV06;Muro;05.05.2017;C1;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C1;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C1;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C1;S;N;6.8;0;0;0;N
AFV06;Muro;15.06.2017;C1;S;N;6.8;0;0;0;S
AFV06;Muro;15.08.2017;C1;S;N;6.8;0;0;0;N
AFV06;Muro;18.05.2017;C1;D;N;3.2;0;0;0;S
AFV06;Muro;25.05.2017;C1;D;N;3.2;0;0;0;N
AFV06;Muro;29.06.2017;C1;S;N;6.8;0;0;0;N
AFV06;Muro;01.06.2017;C10;N;N;0;0;0;0;N
AFV06;Muro;05.05.2017;C10;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C10;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C10;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C10;N;N;6.8;0;0;0;N
AFV06;Muro;15.06.2017;C10;N;N;6.8;0;0;0;N
AFV06;Muro;15.08.2017;C10;N;N;6.8;0;0;0;N
AFV06;Muro;18.05.2017;C10;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C10;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C10;N;N;6.8;0;0;0;N
AFV06;Muro;01.06.2017;C2;D;N;2.8;0;0;0;S
AFV06;Muro;05.05.2017;C2;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C2;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C2;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C2;P;N;16.8;0;0;0;N
AFV06;Muro;15.06.2017;C2;P;N;16.8;0;0;0;S
AFV06;Muro;15.08.2017;C2;P;N;16.8;0;0;0;N
AFV06;Muro;18.05.2017;C2;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C2;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C2;P;N;16.8;0;0;0;N
AFV06;Muro;01.06.2017;C3;N;N;0;0;0;0;N
AFV06;Muro;05.05.2017;C3;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C3;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C3;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C3;P;N;7.9;0;0;0;N
AFV06;Muro;15.06.2017;C3;P;N;7.9;0;0;0;S
AFV06;Muro;15.08.2017;C3;P;N;7.9;0;0;0;N
AFV06;Muro;18.05.2017;C3;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C3;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C3;P;N;7.9;0;0;0;N
AFV06;Muro;01.06.2017;C4;D;N;3.2;0;0;0;N
AFV06;Muro;05.05.2017;C4;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C4;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C4;D;N;3.2;0;0;0;S
AFV06;Muro;13.07.2017;C4;S;N;81.8;0;0;0;N
AFV06;Muro;15.06.2017;C4;S;N;81.8;0;0;0;S
AFV06;Muro;15.08.2017;C4;S;N;81.8;0;0;0;N
AFV06;Muro;18.05.2017;C4;D;N;3.2;0;0;0;N
AFV06;Muro;25.05.2017;C4;D;N;3.2;0;0;0;N
AFV06;Muro;29.06.2017;C4;S;N;81.8;0;0;0;N
AFV06;Muro;01.06.2017;C5;N;N;0;0;0;0;N
AFV06;Muro;05.05.2017;C5;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C5;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C5;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C5;P;N;19.1;0;0;0;N
AFV06;Muro;15.06.2017;C5;P;N;19.1;0;0;0;S
AFV06;Muro;15.08.2017;C5;P;N;19.1;0;0;0;N
AFV06;Muro;18.05.2017;C5;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C5;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C5;P;N;19.1;0;0;0;N
AFV06;Muro;01.06.2017;C6;D;S;35.7;0;0;0;N
AFV06;Muro;05.05.2017;C6;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C6;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C6;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C6;N;S;37;20;0;0;N
AFV06;Muro;15.06.2017;C6;N;S;37;20;0;0;N
AFV06;Muro;15.08.2017;C6;N;S;37;20;0;0;N
AFV06;Muro;18.05.2017;C6;D;S;35.7;0;0;0;S
AFV06;Muro;25.05.2017;C6;D;S;35.7;0;0;0;N
AFV06;Muro;29.06.2017;C6;N;S;37;20;0;0;N
AFV06;Muro;01.06.2017;C7;N;N;0;0;0;0;N
AFV06;Muro;05.05.2017;C7;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C7;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C7;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C7;P;N;6.8;0;0;0;N
AFV06;Muro;15.06.2017;C7;P;N;6.8;0;0;0;S
AFV06;Muro;15.08.2017;C7;P;N;6.8;0;0;0;N
AFV06;Muro;18.05.2017;C7;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C7;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C7;P;N;6.8;0;0;0;N
AFV06;Muro;01.06.2017;C8;N;N;0;0;0;0;N
AFV06;Muro;05.05.2017;C8;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C8;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C8;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C8;P;N;6.8;0;0;0;N
AFV06;Muro;15.06.2017;C8;P;N;6.8;0;0;0;S
AFV06;Muro;15.08.2017;C8;P;N;6.8;0;0;0;N
AFV06;Muro;18.05.2017;C8;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C8;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C8;P;N;6.8;0;0;0;N
AFV06;Muro;01.06.2017;C9;N;N;0;0;0;0;N
AFV06;Muro;05.05.2017;C9;N;N;0;0;0;0;N
AFV06;Muro;07.05.2017;C9;N;N;0;0;0;0;N
AFV06;Muro;11.05.2017;C9;N;N;0;0;0;0;N
AFV06;Muro;13.07.2017;C9;P;N;6.8;0;0;0;N
AFV06;Muro;15.06.2017;C9;P;N;6.8;0;0;0;S
AFV06;Muro;15.08.2017;C9;P;N;6.8;0;0;0;N
AFV06;Muro;18.05.2017;C9;N;N;0;0;0;0;N
AFV06;Muro;25.05.2017;C9;N;N;0;0;0;0;N
AFV06;Muro;29.06.2017;C9;P;N;6.8;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C1;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C1;N;N;0;0;0;0;N
AFV07;Lago das Fadas;11.05.2017;C1;D;N;0.9;0;0;0;S
AFV07;Lago das Fadas;13.07.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C1;D;N;0.9;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C10;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C10;N;N;5.9;0;0;0;S
AFV07;Lago das Fadas;11.05.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;13.07.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C10;D;N;5.9;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C2;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C2;N;N;0;0;0;0;N
AFV07;Lago das Fadas;11.05.2017;C2;D;N;1.1;0;0;0;S
AFV07;Lago das Fadas;13.07.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C2;D;N;1.1;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;05.05.2017;C3;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C3;D;N;34.8;0;0;0;S
AFV07;Lago das Fadas;11.05.2017;C3;D;N;35.9;2;0;0;S
AFV07;Lago das Fadas;13.07.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;15.06.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;15.08.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;18.05.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;25.05.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;29.06.2017;C3;D;N;35.9;2;0;0;N
AFV07;Lago das Fadas;01.06.2017;C4;D;N;2.7;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C4;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C4;N;N;0;0;0;0;N
AFV07;Lago das Fadas;11.05.2017;C4;D;N;2.7;0;0;0;S
AFV07;Lago das Fadas;13.07.2017;C4;D;N;2.7;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C4;D;N;2.7;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C4;D;N;2.7;0;0;0;N
