Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca
AFV07;Lago das Fadas;18.05.2017;C4;D;N;2.7;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C4;D;N;2.7;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C4;D;N;2.7;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C5;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C5;D;S;18;0;0;0;S
AFV07;Lago das Fadas;11.05.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;13.07.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C5;D;S;18;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;11.05.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;13.07.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C6;N;N;0;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C7;S;N;0;0;0;0;S
AFV07;Lago das Fadas;05.05.2017;C7;N;N;0;0;0;0;N
AFV07;Restaurante Acima;05.05.2017;C7;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C7;N;N;0;0;0;0;N
AFV07;Restaurante Acima;07.05.2017;C7;N;N;0;0;0;0;N
AFV07;Lago das Fadas;11.05.2017;C7;N;N;0;0;0;0;N
AFV07;Lago das Fadas;13.07.2017;C7;S;N;0;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C7;S;N;0;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C7;S;N;0;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C7;N;N;0;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C7;N;N;0;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C7;S;N;0;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;11.05.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;13.07.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C8;P;N;0;0;0;0;S
AFV07;Lago das Fadas;18.05.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C8;N;N;0;0;0;0;N
AFV07;Lago das Fadas;01.06.2017;C9;S;N;12.9;0;0;0;N
AFV07;Lago das Fadas;05.05.2017;C9;N;N;0;0;0;0;N
AFV07;Lago das Fadas;07.05.2017;C9;D;N;1.2;0;0;0;S
AFV07;Lago das Fadas;11.05.2017;C9;S;N;12.9;0;0;0;S
AFV07;Lago das Fadas;13.07.2017;C9;S;N;12.9;0;0;0;N
AFV07;Lago das Fadas;15.06.2017;C9;S;N;12.9;0;0;0;N
AFV07;Lago das Fadas;15.08.2017;C9;S;N;12.9;0;0;0;N
AFV07;Lago das Fadas;18.05.2017;C9;S;N;12.9;0;0;0;N
AFV07;Lago das Fadas;25.05.2017;C9;S;N;12.9;0;0;0;N
AFV07;Lago das Fadas;29.06.2017;C9;S;N;12.9;0;0;0;N
AFV08;Cercado;01.06.2017;C1;P;N;0.2;5.5;0;0;S
AFV08;Cercado;05.05.2017;C1;D;N;25.8;0;0;0;S
AFV08;Cercado;07.05.2017;C1;D;N;25.8;0;0;0;N
AFV08;Cercado;11.05.2017;C1;D;N;29.2;5.5;0;0;S
AFV08;Cercado;13.07.2017;C1;P;N;10.1;5.5;0;0;N
AFV08;Cercado;15.06.2017;C1;P;N;10.1;5.5;0;0;N
AFV08;Cercado;15.08.2017;C1;P;N;10.1;5.5;0;0;N
AFV08;Cercado;18.05.2017;C1;D;N;29.2;5.5;0;0;N
AFV08;Cercado;25.05.2017;C1;D;N;29.2;5.5;0;0;N
AFV08;Cercado;29.06.2017;C1;P;N;10.1;5.5;0;0;N
AFV08;Cercado;01.06.2017;C10;P;N;5.9;0;0;0;N
AFV08;Cercado;05.05.2017;C10;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C10;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C10;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C10;P;N;5.9;0;0;0;N
AFV08;Cercado;15.06.2017;C10;P;N;5.9;0;0;0;N
AFV08;Cercado;15.08.2017;C10;P;N;5.9;0;0;0;N
AFV08;Cercado;18.05.2017;C10;P;N;5.9;0;0;0;S
AFV08;Cercado;25.05.2017;C10;P;N;5.9;0;0;0;N
AFV08;Cercado;29.06.2017;C10;P;N;5.9;0;0;0;N
AFV08;Cercado;01.06.2017;C2;P;S;57.4;0;0;0;S
AFV08;Cercado;05.05.2017;C2;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C2;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C2;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C2;P;S;57.4;0;0;0;N
AFV08;Cercado;15.06.2017;C2;P;S;57.4;0;0;0;N
AFV08;Cercado;15.08.2017;C2;P;S;57.4;0;0;0;N
AFV08;Cercado;18.05.2017;C2;D;S;57.4;0;0;0;S
AFV08;Cercado;25.05.2017;C2;D;S;57.4;0;0;0;N
AFV08;Cercado;29.06.2017;C2;P;S;57.4;0;0;0;N
AFV08;Cercado;01.06.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;05.05.2017;C3;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C3;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C3;P;N;25.2;0;0;0;S
AFV08;Cercado;13.07.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;15.06.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;15.08.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;18.05.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;25.05.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;29.06.2017;C3;P;N;25.2;0;0;0;N
AFV08;Cercado;01.06.2017;C4;N;N;0;0;0;0;N
AFV08;Cercado;05.05.2017;C4;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C4;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C4;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C4;P;N;7.9;0;0;0;N
AFV08;Cercado;15.06.2017;C4;P;N;7.9;0;0;0;N
AFV08;Cercado;15.08.2017;C4;P;N;7.9;0;0;0;N
AFV08;Cercado;18.05.2017;C4;N;N;0;0;0;0;N
AFV08;Cercado;25.05.2017;C4;N;N;0;0;0;0;N
AFV08;Cercado;29.06.2017;C4;P;N;7.9;0;0;0;N
AFV08;Cercado;01.06.2017;C5;S;N;22.8;0;0;0;N
AFV08;Cercado;05.05.2017;C5;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C5;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C5;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C5;S;N;22.8;0;0;0;N
AFV08;Cercado;15.06.2017;C5;S;N;22.8;0;0;0;S
AFV08;Cercado;15.08.2017;C5;S;N;22.8;0;0;0;N
AFV08;Cercado;18.05.2017;C5;S;N;22.8;0;0;0;S
AFV08;Cercado;25.05.2017;C5;S;N;22.8;0;0;0;N
AFV08;Cercado;29.06.2017;C5;S;N;22.8;0;0;0;N
AFV08;Cercado;01.06.2017;C6;P;N;5.9;0;0;0;N
AFV08;Cercado;05.05.2017;C6;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C6;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C6;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C6;P;N;5.9;0;0;0;N
AFV08;Cercado;15.06.2017;C6;P;N;5.9;0;0;0;N
AFV08;Cercado;15.08.2017;C6;P;N;5.9;0;0;0;N
AFV08;Cercado;18.05.2017;C6;P;N;5.9;0;0;0;S
AFV08;Cercado;25.05.2017;C6;P;N;5.9;0;0;0;N
AFV08;Cercado;29.06.2017;C6;P;N;5.9;0;0;0;N
AFV08;Cercado;01.06.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;05.05.2017;C7;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C7;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C7;P;N;11.2;0;0;0;S
AFV08;Cercado;13.07.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;15.06.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;15.08.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;18.05.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;25.05.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;29.06.2017;C7;P;N;11.7;0;0;0;N
AFV08;Cercado;01.06.2017;C8;N;N;0;0;0;0;N
AFV08;Cercado;05.05.2017;C8;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C8;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C8;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C8;P;N;9;0;0;0;N
AFV08;Cercado;15.06.2017;C8;P;N;9;0;0;0;S
AFV08;Cercado;15.08.2017;C8;P;N;9;0;0;0;N
AFV08;Cercado;18.05.2017;C8;N;N;0;0;0;0;N
AFV08;Cercado;25.05.2017;C8;N;N;0;0;0;0;N
AFV08;Cercado;29.06.2017;C8;P;N;9;0;0;0;N
AFV08;Cercado;01.06.2017;C9;D;N;6.1;0;0;0;N
AFV08;Cercado;05.05.2017;C9;N;N;0;0;0;0;N
AFV08;Cercado;07.05.2017;C9;N;N;0;0;0;0;N
AFV08;Cercado;11.05.2017;C9;N;N;0;0;0;0;N
AFV08;Cercado;13.07.2017;C9;P;N;6.1;0;0;0;N
AFV08;Cercado;15.06.2017;C9;P;N;6.1;0;0;0;S
AFV08;Cercado;15.08.2017;C9;P;N;6.1;0;0;0;N
AFV08;Cercado;18.05.2017;C9;D;N;6.1;0;0;0;S
AFV08;Cercado;25.05.2017;C9;D;N;6.1;0;0;0;N
AFV08;Cercado;29.06.2017;C9;P;N;6.1;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C1;P;N;10.1;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C1;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C1;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C1;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C1;P;N;10.1;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C1;P;N;10.1;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C1;P;N;10.1;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C1;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C1;P;N;10.1;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C1;P;N;10.1;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C10;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C10;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C10;S;N;12.4;0;0;0;S
AFV09;Cercado Acima;13.07.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;29.06.2017;C10;S;N;12.4;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C2;S;S;11.5;0;0;0;S
AFV09;Cercado Acima;05.05.2017;C2;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C2;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C2;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C2;S;S;11.5;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C2;S;S;11.5;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C2;S;S;11.5;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C2;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C2;D;S;11.5;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C2;S;S;11.5;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C3;P;N;7.2;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C3;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C3;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C3;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C3;P;N;7.2;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C3;P;N;7.2;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C3;P;N;7.2;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C3;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C3;P;N;7.2;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C3;P;N;7.2;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C4;S;N;8;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C4;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C4;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C4;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C4;S;N;8;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C4;S;N;8;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C4;S;N;8;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C4;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C4;S;N;8;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C4;S;N;8;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C5;P;N;23.9;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C5;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C5;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C5;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C5;P;N;23.9;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C5;P;N;23.9;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C5;P;N;23.9;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C5;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C5;P;N;23.9;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C5;P;N;23.9;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C6;S;N;0;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C6;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C6;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C6;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C6;S;N;0;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C6;S;N;0;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C6;S;N;0;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C6;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C6;S;N;0;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C6;S;N;0;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C7;S;N;41.8;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C7;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C7;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C7;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C7;S;N;41.8;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C7;S;N;41.8;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C7;S;N;41.8;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C7;S;N;41.8;0;0;0;S
AFV09;Cercado Acima;25.05.2017;C7;S;N;41.8;0;0;0;N
AFV09;Cercado Acima;29.06.2017;C7;S;N;41.8;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C8;S;N;0;0;0;0;N
AFV09;Cercado Acima;05.05.2017;C8;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C8;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C8;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C8;S;N;0;0;0;0;N
AFV09;Cercado Acima;15.06.2017;C8;S;N;0;0;0;0;N
AFV09;Cercado Acima;15.08.2017;C8;S;N;0;0;0;0;N
AFV09;Cercado Acima;18.05.2017;C8;N;N;0;0;0;0;N
AFV09;Cercado Acima;25.05.2017;C8;S;N;0;0;0;0;S
AFV09;Cercado Acima;29.06.2017;C8;S;N;0;0;0;0;N
AFV09;Cercado Acima;01.06.2017;C9;P;N;31.7;20;8;0;S
AFV09;Cercado Acima;05.05.2017;C9;N;N;0;0;0;0;N
AFV09;Cercado Acima;07.05.2017;C9;N;N;0;0;0;0;N
AFV09;Cercado Acima;11.05.2017;C9;N;N;0;0;0;0;N
AFV09;Cercado Acima;13.07.2017;C9;P;N;31.7;20;8;0;N
AFV09;Cercado Acima;15.06.2017;C9;P;N;31.7;20;8;0;N
AFV09;Cercado Acima;15.08.2017;C9;P;N;31.7;20;8;0;N
AFV09;Cercado Acima;18.05.2017;C9;D;N;24.7;0;0;0;S
AFV09;Cercado Acima;25.05.2017;C9;D;N;23.9;20;0;0;S
AFV09;Cercado Acima;29.06.2017;C9;P;N;31.7;20;8;0;N
AFV10a;Banheira;01.06.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;05.05.2017;C1;S;N;0.6;0;0;0;S
AFV10a;Banheira;07.05.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;11.05.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;13.07.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;15.06.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;15.08.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;18.05.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;25.05.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;29.06.2017;C1;S;N;0.6;0;0;0;N
AFV10a;Banheira;01.06.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;05.05.2017;C10;P;N;12.4;0;0;0;S
AFV10a;Banheira;07.05.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;11.05.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;13.07.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;15.06.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;15.08.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;18.05.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;25.05.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;29.06.2017;C10;P;N;12.4;0;0;0;N
AFV10a;Banheira;01.06.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;05.05.2017;C2;S;N;10.1;0;0;0;S
AFV10a;Banheira;07.05.2017;C2;S;N;10.1;0;0;0;N
AFV10a;Banheira;11.05.2017;C2;S;N;10.1;0;0;0;N
AFV10a;Banheira;13.07.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;15.06.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;15.08.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;18.05.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;25.05.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;29.06.2017;C2;S;N;2.3;0;0;0;N
AFV10a;Banheira;01.06.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;05.05.2017;C3;P;N;12.4;0;0;0;S
AFV10a;Banheira;07.05.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;11.05.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;13.07.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;15.06.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;15.08.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;18.05.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;25.05.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;29.06.2017;C3;P;N;12.4;0;0;0;N
AFV10a;Banheira;01.06.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;05.05.2017;C4;N;N;0;0;0;0;N
AFV10a;Banheira;07.05.2017;C4;N;N;0;0;0;0;N
AFV10a;Banheira;11.05.2017;C4;N;N;0;0;0;0;N
AFV10a;Banheira;13.07.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;15.06.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;15.08.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;18.05.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;25.05.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;29.06.2017;C4;S;N;10.1;0;0;0;N
AFV10a;Banheira;01.06.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;05.05.2017;C5;N;N;0;0;0;0;N
AFV10a;Banheira;07.05.2017;C5;P;N;7.2;0;0;0;S
AFV10a;Banheira;11.05.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;13.07.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;15.06.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;15.08.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;18.05.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;25.05.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;29.06.2017;C5;P;N;7.2;0;0;0;N
AFV10a;Banheira;01.06.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;05.05.2017;C6;P;N;12.4;0;0;0;S
AFV10a;Banheira;07.05.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;11.05.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;13.07.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;15.06.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;15.08.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;18.05.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;25.05.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;29.06.2017;C6;P;N;12.4;0;0;0;N
AFV10a;Banheira;01.06.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;05.05.2017;C7;S;N;14.6;0;0;0;S
AFV10a;Banheira;07.05.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;11.05.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;13.07.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;15.06.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;15.08.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;18.05.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;25.05.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;29.06.2017;C7;S;N;14.6;0;0;0;N
AFV10a;Banheira;01.06.2017;C8;S;N;9;0;0;0;N
AFV10a;Banheira;05.05.2017;C8;S;N;9;0;0;0;S
